CompanyID,Month,NumberOfEmployees,MarketingBudget,IndustryType,HistoricalSales,ProjectedSales
264,2,416,16198,Finance,411950,426817.38289987243
264,3,163,4985,Technology,410868,423309.79855736444
264,4,205,46903,Finance,63580,64597.206398427574
264,5,475,41935,Manufacturing,154134,157708.02766669585
264,6,320,30475,Finance,408111,414427.18363934144
264,7,271,41216,Technology,332886,345867.39745886176
264,8,428,20403,Healthcare,67833,68946.08194255602
264,9,415,4681,Retail,146421,151997.37672518753
264,10,436,27019,Healthcare,121347,125920.59459045176
264,11,152,28586,Technology,124155,127677.54790356655
264,12,351,43292,Technology,401935,408128.4751637176
265,1,325,38521,Manufacturing,271580,277715.5443344593
265,2,110,40850,Finance,456743,467158.4414767398
265,3,253,37770,Finance,164527,170781.56059202668
265,4,499,6629,Healthcare,279482,283548.3850620715
265,5,21,28710,Retail,250657,261476.04438618346
265,6,248,31328,Retail,91057,94739.37163289834
265,7,58,13278,Manufacturing,248511,252848.08274169627
265,8,51,9417,Technology,356405,370221.60125951626
265,9,175,35765,Manufacturing,251984,261242.02502075952
265,10,91,9963,Finance,443258,460955.0011846227
265,11,438,49552,Technology,72769,74046.61568205783
265,12,300,38292,Manufacturing,258990,263212.47270141216
266,1,167,26009,Healthcare,72449,73858.8111318447
266,2,225,28675,Finance,481869,493739.7792689877
266,3,499,37175,Retail,472075,491782.52583689906
266,4,167,7731,Manufacturing,189648,197142.31195579958
266,5,471,41563,Finance,489090,512086.0647707003
266,6,143,12332,Finance,348489,352791.1602568287
266,7,76,20177,Retail,167926,169682.88400182352
266,8,345,24718,Retail,295518,306737.5043470209
266,9,16,3911,Retail,436720,445966.01740652916
266,10,445,19799,Manufacturing,381572,390486.7260930652
266,11,23,16194,Retail,273720,282444.02602133283
266,12,82,5951,Healthcare,54321,55086.73733045483
267,1,408,41866,Finance,317920,329272.21635635826
267,2,414,29333,Retail,328263,335814.98504568706
267,3,172,22673,Finance,211641,219113.74846488747
267,4,75,49885,Technology,180078,187886.23187569718
267,5,356,41870,Technology,219668,223368.18737486267
267,6,139,6565,Retail,365111,382356.99023308454
267,7,428,23821,Finance,214135,220821.90620345622
267,8,475,26494,Technology,465556,487398.5423457333
267,9,215,34941,Retail,387867,394968.5357517343
267,10,285,9624,Finance,236502,244586.23117216924
267,11,475,48162,Retail,162620,166873.40492076657
267,12,265,47024,Finance,449884,468315.24704984133
268,1,275,1835,Technology,130880,135360.85449951026
268,2,34,19646,Retail,58195,59928.08308070757
268,3,459,12824,Technology,304697,318871.3265753324
268,4,290,38335,Retail,152658,156487.3774712928
268,5,262,4815,Manufacturing,107995,110025.22048911915
268,6,319,3429,Technology,180112,186294.17283865213
268,7,298,42950,Technology,268906,278307.2596370557
268,8,173,42886,Healthcare,88250,90682.50401414871
268,9,104,45398,Technology,307841,316911.3508983753
268,10,279,3607,Finance,459292,481513.5282704252
268,11,330,26650,Retail,65376,67945.76239043029
268,12,119,39698,Manufacturing,282647,286723.92013005185
269,1,345,33353,Finance,236911,241290.34788880107
269,2,319,37790,Finance,376867,395342.17557959305
269,3,247,12991,Finance,93442,97091.715771103
269,4,390,22168,Finance,55392,57973.367185096184
269,5,445,32099,Manufacturing,208178,212790.07087400975
269,6,396,40385,Healthcare,74809,77777.02271744872
269,7,492,36919,Technology,165095,171461.08108654755
269,8,434,32416,Finance,181765,185725.2230081355
269,9,399,6580,Technology,149473,154261.01674456373
269,10,34,8054,Technology,144769,149849.90032973958
269,11,150,25090,Finance,124710,128357.17792513173
269,12,126,41387,Healthcare,323496,337434.5201155616
270,1,491,16823,Technology,233268,243371.94782568535
270,2,401,47015,Retail,252138,263238.1288419063
270,3,414,38341,Technology,186064,193904.16811842722
270,4,491,16339,Finance,103076,106119.1476998229
270,5,461,4491,Manufacturing,335498,343971.8514460958
270,6,34,1706,Technology,184384,192359.53938785562
270,7,88,32957,Healthcare,357977,368576.00390118384
270,8,77,16728,Retail,54318,55396.47606522699
270,9,182,7997,Retail,162363,167281.5827175373
270,10,453,39001,Manufacturing,412136,418595.81672826037
270,11,21,39523,Manufacturing,378147,392389.9746792586
270,12,297,26163,Technology,208264,213145.05239184486
271,1,137,18718,Finance,419985,428563.76141863817
271,2,105,22972,Healthcare,150726,158000.08949139915
271,3,101,19231,Retail,139199,144916.6323091424
271,4,150,40619,Manufacturing,431339,449232.1408894175
271,5,40,13126,Healthcare,218561,226199.46189310512
271,6,343,24595,Finance,301131,314250.34790407104
271,7,29,41633,Retail,419651,436590.8417753078
271,8,155,13118,Retail,483525,499941.1322116483
271,9,486,4317,Finance,420317,440679.2470085243
271,10,325,45980,Retail,78273,79655.59845986594
271,11,456,45115,Finance,228625,239538.457530207
271,12,399,44158,Retail,79473,81543.86980194143
272,1,169,48631,Technology,111410,114878.85722963038
272,2,358,40828,Finance,178536,181197.8954861665
272,3,52,16504,Healthcare,456895,471334.8455322468
272,4,263,4057,Technology,405125,419080.85541386204
272,5,139,27660,Healthcare,95310,100066.7373579908
272,6,69,38196,Retail,133406,139943.92075165632
272,7,160,1402,Healthcare,241755,253517.80509188274
272,8,476,9605,Technology,424909,435079.4188891962
272,9,296,16761,Finance,338136,354924.67555278615
272,10,14,28043,Manufacturing,79433,81674.52984062619
272,11,476,34635,Healthcare,338077,352977.2198741379
272,12,427,14779,Manufacturing,488236,497342.9678557579
273,1,275,16155,Healthcare,472452,486735.7958958048
273,2,354,41978,Healthcare,239807,251471.32850944292
273,3,139,34132,Finance,190842,199979.75463406643
273,4,391,24851,Retail,381429,395675.142428502
273,5,276,16366,Technology,422265,439963.21259651467
273,6,187,29408,Technology,434891,442308.96530048456
273,7,262,7571,Technology,478487,497084.039374681
273,8,424,15017,Retail,254463,263298.47251365776
273,9,65,40236,Manufacturing,423826,429616.3402382603
273,10,472,5150,Technology,290705,294927.88556042605
273,11,466,46833,Manufacturing,73439,74491.9496337614
273,12,480,20423,Retail,407970,423870.33594810107
274,1,92,5137,Retail,454317,461435.5151306165
274,2,402,30992,Finance,142776,146874.99770962558
274,3,108,46004,Technology,263391,269785.941793278
274,4,158,29902,Finance,431214,445021.5437023236
274,5,338,45921,Technology,488133,506808.5094854348
274,6,165,14833,Retail,404489,419612.39937432477
274,7,199,2381,Retail,425067,438082.890163919
274,8,380,9154,Healthcare,395603,406906.7207601956
274,9,272,35235,Healthcare,294361,301988.66585583135
274,10,89,14439,Retail,261634,273270.5378965867
274,11,409,20122,Retail,484412,495666.8633800787
274,12,261,24956,Manufacturing,204641,208810.4852403815
275,1,106,18264,Manufacturing,431742,448896.2407144686
275,2,269,45774,Finance,222959,228397.09006625763
275,3,269,4149,Healthcare,464109,484474.0769253899
275,4,112,25660,Healthcare,400115,409363.8777863
275,5,49,41660,Retail,498520,517502.541357877
275,6,282,21528,Retail,173299,175344.68382720972
275,7,110,49904,Finance,475615,487706.3295689468
275,8,368,2168,Healthcare,298155,305229.981712698
275,9,389,46124,Manufacturing,337380,351775.0429222764
275,10,317,36897,Technology,266942,279937.3281379429
275,11,230,16032,Finance,426823,438959.8191664768
275,12,317,36294,Technology,492747,513931.89404234727
276,1,429,44827,Manufacturing,130570,135530.06548416012
276,2,133,4516,Manufacturing,146621,153760.77403588954
276,3,431,20751,Technology,321586,335235.50570773805
276,4,240,31373,Finance,368581,373409.08772123914
276,5,187,31270,Technology,306411,318217.40463347454
276,6,72,11386,Finance,390323,402586.94421691226
276,7,494,37323,Finance,478285,483382.29479872657
276,8,125,49780,Retail,254318,259417.71636148548
276,9,200,15157,Healthcare,219632,229926.1979190299
276,10,71,38879,Healthcare,485643,508488.83893057104
276,11,265,40520,Manufacturing,437752,456117.4554661499
276,12,492,40132,Retail,114557,120201.35904050866
277,1,16,4626,Healthcare,122752,127939.72157652282
277,2,164,21400,Finance,258320,261008.637826381
277,3,101,37643,Finance,251513,256923.89313729017
277,4,479,39265,Technology,98534,99640.04092690464
277,5,23,16979,Technology,416447,422179.109250274
277,6,464,12529,Finance,209002,212921.54673697386
277,7,238,17645,Finance,435439,448564.1511941376
277,8,95,27424,Technology,270114,281972.3503833256
277,9,142,14382,Healthcare,427431,446442.56250203954
277,10,192,5025,Manufacturing,319432,330499.703683307
277,11,395,44226,Technology,159570,167090.06138387194
277,12,71,14844,Healthcare,407691,419922.7463995955
278,1,228,5175,Healthcare,131122,137096.10736715334
278,2,414,31519,Healthcare,242590,249421.9676213433
278,3,255,10174,Retail,82400,84137.73362446253
278,4,239,4443,Retail,434753,455037.0606153166
278,5,88,22395,Healthcare,182639,187299.47297147653
278,6,158,11725,Finance,97878,100827.66749461913
278,7,147,34461,Retail,98850,101138.81494102628
278,8,480,42115,Technology,444310,460533.3149674069
278,9,323,45548,Retail,192207,201779.14866658943
278,10,385,32351,Finance,391188,395499.10376613244
278,11,432,19196,Manufacturing,95113,99487.61973581415
278,12,398,47609,Retail,108791,109895.99478663677
279,1,74,15254,Healthcare,321828,329735.0292213409
279,2,22,15021,Healthcare,404927,411707.20793001575
279,3,222,47136,Healthcare,121727,126631.8277174371
279,4,483,6724,Manufacturing,395522,400277.9280383184
279,5,251,29690,Finance,108552,112040.79594725944
279,6,222,2407,Technology,189118,193240.2136232223
279,7,190,9032,Finance,54934,55777.06165804534
279,8,347,48340,Manufacturing,227878,237191.99562150103
279,9,494,18794,Healthcare,313498,319359.3697082142
279,10,182,20881,Finance,154777,157709.5611318491
279,11,169,21756,Technology,145352,148404.8384349347
279,12,173,41162,Healthcare,304164,314344.57303811953
280,1,474,30416,Technology,103046,106795.49742388021
280,2,492,45354,Retail,423242,427772.4250934562
280,3,197,26752,Technology,115064,117327.85951239188
280,4,404,13926,Healthcare,369328,379388.0639728317
280,5,200,34765,Retail,184035,188319.16513563972
280,6,414,15390,Healthcare,77424,80936.48116258187
280,7,317,39867,Healthcare,261111,271949.2865772193
280,8,265,22939,Retail,184114,190564.54604574863
280,9,192,28307,Technology,319283,326793.0778682713
280,10,126,31828,Manufacturing,323370,335666.7566461161
280,11,291,29513,Manufacturing,417378,435636.41786102206
280,12,205,25502,Manufacturing,395796,409171.2193614871
281,1,43,31063,Manufacturing,219180,228249.33057254762
281,2,61,23486,Finance,120647,125468.56065111983
281,3,121,47277,Manufacturing,118617,122515.88058551615
281,4,261,39258,Retail,210887,215629.28528183352
281,5,91,32692,Manufacturing,451018,468982.62709349673
281,6,241,39384,Healthcare,223302,227382.1416880155
281,7,236,16958,Manufacturing,244444,254510.08997459552
281,8,242,36016,Technology,294956,307397.79496510373
281,9,230,18232,Retail,235092,245174.10736111834
281,10,445,11748,Retail,198537,204278.02272520598
281,11,422,11514,Finance,451210,459196.0698890276
281,12,431,23738,Healthcare,53531,54279.842161405475
282,1,51,9695,Retail,190415,197981.03530046632
282,2,30,9070,Technology,280092,292822.30894862895
282,3,51,28765,Manufacturing,449445,465640.09184749814
282,4,406,42662,Retail,406455,412863.3330938062
282,5,122,31761,Technology,273374,286330.7952686817
282,6,114,17698,Manufacturing,132124,138672.6045827597
282,7,201,16123,Finance,225861,232034.94304874045
282,8,26,36144,Retail,94069,97247.87480546777
282,9,129,26616,Retail,283470,295117.53874259477
282,10,402,38146,Technology,268474,279066.80049975583
282,11,434,12182,Healthcare,452740,474793.63893103803
282,12,138,25833,Finance,171907,174416.03830152325
283,1,139,34342,Healthcare,306000,316168.07236158795
283,2,69,32331,Retail,138074,143276.2495535977
283,3,57,47098,Healthcare,158345,165566.15539911986
283,4,38,27128,Manufacturing,267834,279876.9911212105
283,5,106,32556,Finance,451319,473487.7855532115
283,6,19,22969,Healthcare,104203,107379.43444542673
283,7,251,22876,Manufacturing,196162,204642.16852623262
283,8,323,9949,Technology,65915,67700.7209516485
283,9,453,25518,Healthcare,353621,363130.77223205316
283,10,241,6670,Finance,238059,242852.06433192178
283,11,286,25099,Manufacturing,496454,517667.2269635938
283,12,293,40335,Healthcare,428884,450084.85303366894
284,1,212,13716,Technology,172217,175705.0261372312
284,2,256,39885,Healthcare,196101,198502.30842170084
284,3,299,8837,Manufacturing,277439,289263.9211318037
284,4,273,48299,Healthcare,139067,143907.81130863403
284,5,452,20159,Finance,103520,108529.1207933216
284,6,223,42266,Retail,120053,122464.81299871381
284,7,209,37877,Manufacturing,101464,102766.91001165769
284,8,442,22560,Manufacturing,203033,209062.6111820203
284,9,88,18106,Manufacturing,470051,476358.4455824316
284,10,410,47289,Manufacturing,470941,480581.9157963724
284,11,453,9720,Healthcare,337501,342576.7161601732
284,12,352,38661,Finance,182316,185773.6752986763
285,1,353,29362,Technology,117952,119632.31896358356
285,2,182,29258,Finance,98061,102783.24904839355
285,3,476,22782,Manufacturing,318634,325370.72206549376
285,4,78,42168,Healthcare,127219,130750.07827969552
285,5,425,22120,Healthcare,438449,458593.30793781666
285,6,437,20790,Manufacturing,317983,329777.9000201901
285,7,458,28912,Healthcare,74992,77595.83466969154
285,8,96,48374,Manufacturing,163154,169390.15827040529
285,9,110,43907,Finance,304166,317291.6420261886
285,10,17,35812,Retail,226010,236204.58124908706
285,11,342,37160,Healthcare,305087,315980.31036816724
285,12,209,20156,Manufacturing,368393,385191.82799785474
286,1,96,11672,Manufacturing,487951,503280.4203561915
286,2,52,15444,Healthcare,153313,156546.62172188325
286,3,394,7784,Technology,362878,379281.19903865404
286,4,118,18929,Manufacturing,228152,235375.04434079802
286,5,444,2070,Healthcare,255532,267349.20600104926
286,6,417,23906,Manufacturing,175626,177664.4404997154
286,7,492,35618,Technology,336404,345117.07555525907
286,8,161,46158,Retail,240679,252210.46056057842
286,9,26,3939,Technology,111852,114087.47448700806
286,10,142,30841,Finance,78380,82115.70443857988
286,11,157,43863,Healthcare,121257,127096.26402916599
286,12,286,17301,Technology,222263,232328.3338874713
287,1,241,8194,Retail,317074,327393.7192691965
287,2,323,6851,Manufacturing,447569,463626.69169142283
287,3,424,17378,Healthcare,451048,471248.04031667265
287,4,375,1678,Technology,230626,240089.9416209235
287,5,237,31640,Retail,269559,279048.48871861404
287,6,148,34756,Technology,366161,384209.2134818137
287,7,445,30777,Finance,295824,306895.8242106711
287,8,408,27183,Healthcare,494605,518850.18083498505
287,9,220,28445,Manufacturing,254378,257505.7146157441
287,10,400,2502,Retail,206597,209811.32182856917
287,11,37,22665,Technology,130630,134295.26276212177
287,12,60,17198,Healthcare,249283,255613.58626590497
288,1,451,22411,Technology,81280,84637.62751621997
288,2,270,16867,Healthcare,174130,176990.0088171633
288,3,270,15266,Finance,192312,201743.71264341153
288,4,359,40422,Technology,318688,325891.188546206
288,5,361,36208,Finance,239053,245544.94996425632
288,6,17,44002,Retail,460548,470214.8110080075
288,7,329,32213,Finance,207908,214805.2532380451
288,8,147,8367,Healthcare,326532,330563.0858722555
288,9,47,14490,Retail,294335,299040.56314408313
288,10,120,36362,Technology,51694,53753.0706592211
288,11,489,39285,Technology,177727,180830.1175674714
288,12,377,10219,Healthcare,400346,408120.95074491616
289,1,229,7310,Manufacturing,163057,169859.6221764234
289,2,346,37307,Manufacturing,361438,366401.28365212353
289,3,232,30631,Technology,88769,91210.05455094179
289,4,145,15744,Healthcare,482636,487907.60883387167
289,5,265,20867,Manufacturing,425433,435589.0624925606
289,6,369,19625,Finance,152885,158688.4008695258
289,7,418,7378,Technology,87855,89050.19094558229
289,8,338,20149,Finance,182532,190843.2998438072
289,9,459,43133,Healthcare,97646,102174.81774187957
289,10,472,12422,Finance,484468,491347.259082245
289,11,443,28926,Manufacturing,453051,475535.60284129926
289,12,460,38679,Manufacturing,163947,167537.6331076212
290,1,58,34171,Retail,60910,61724.005311545036
290,2,301,14180,Technology,132757,134111.47779677252
290,3,391,28301,Healthcare,277961,285282.74730517674
290,4,333,37931,Technology,285222,295259.6465497228
290,5,87,25014,Finance,320607,328073.0297109501
290,6,114,31936,Healthcare,194408,202858.6619834876
290,7,178,15336,Healthcare,76534,79493.12978776383
290,8,226,23200,Manufacturing,183441,187844.76926342995
290,9,387,6470,Finance,468597,487046.78227375174
290,10,128,31859,Manufacturing,424440,444651.6246031691
290,11,199,15953,Manufacturing,397238,402689.63073076925
290,12,264,40044,Retail,400049,408947.75332628377
291,1,379,39507,Manufacturing,337551,347182.35536299116
291,2,275,28433,Technology,374696,385906.756356368
291,3,158,26957,Healthcare,217011,223887.60676369487
291,4,173,7523,Manufacturing,142303,145437.23442724676
291,5,149,22387,Technology,309153,320495.9428533752
291,6,356,48761,Finance,469386,486191.6053909541
291,7,497,32169,Healthcare,121908,125944.72256746239
291,8,267,46641,Finance,174506,177045.14412035514
291,9,383,23990,Technology,334513,344240.20840616705
291,10,278,30661,Finance,487760,499587.7290656727
291,11,190,14419,Finance,318044,327471.31356404786
291,12,169,15457,Finance,90733,94986.07829174338
292,1,360,3064,Manufacturing,399380,411050.3843132242
292,2,409,39083,Manufacturing,287841,290880.3798041551
292,3,297,11566,Manufacturing,181661,186666.39082708405
292,4,297,34085,Healthcare,372188,388127.29619344877
292,5,389,32528,Technology,251671,262040.4585042896
292,6,235,7130,Manufacturing,397697,409840.91768287745
292,7,20,41187,Finance,264982,270279.1917026195
292,8,19,3042,Finance,400579,412036.9800600658
292,9,280,5598,Finance,99008,102230.52117360626
292,10,282,43982,Finance,116794,122633.09939047157
292,11,433,33886,Retail,129134,133752.7517398373
292,12,411,34477,Healthcare,446082,462930.7835412877
293,1,192,49625,Technology,365034,375860.23887372884
293,2,466,29716,Technology,427403,437737.4258989242
293,3,162,13601,Manufacturing,484720,505329.382809339
293,4,497,37018,Retail,496590,511387.0377177449
293,5,324,9061,Technology,341548,358552.85698036494
293,6,343,9609,Healthcare,377367,388040.75878999237
293,7,133,36371,Finance,312781,316759.5778687829
293,8,482,45814,Manufacturing,271224,281341.50290616485
293,9,123,18485,Healthcare,415330,420258.1637525207
293,10,287,21805,Technology,327972,334538.02038933884
293,11,423,8857,Retail,234616,240281.86615656837
293,12,477,12620,Manufacturing,151976,157991.11029633545
294,1,222,9177,Technology,95097,97927.98415574338
294,2,181,31111,Manufacturing,163271,165090.79199403827
294,3,297,24042,Technology,344166,356099.6098365692
294,4,444,19645,Finance,82202,84376.85526355785
294,5,183,25405,Retail,78704,82393.12253089805
294,6,122,12826,Finance,141411,145650.85423922606
294,7,385,14890,Technology,179688,186580.65304094192
294,8,414,17892,Healthcare,73641,75022.11778574562
294,9,492,47598,Finance,349623,363761.38442209
294,10,131,10484,Healthcare,259843,269934.83762968035
294,11,41,6495,Technology,334171,349597.4255449983
294,12,231,29481,Retail,355056,359086.9030728901
295,1,128,12267,Healthcare,420371,432099.36263032584
295,2,48,41166,Technology,252546,261932.1792136113
295,3,277,7743,Healthcare,178773,181241.23943636162
295,4,242,38939,Finance,159658,163876.82896611444
295,5,440,49773,Technology,92692,97112.09811725648
295,6,27,27569,Finance,148884,152968.98682967338
295,7,158,29552,Manufacturing,82209,86271.45567380637
295,8,406,46772,Technology,238635,241563.90157363133
295,9,158,44730,Healthcare,368882,383162.5993392962
295,10,135,29948,Manufacturing,349386,360999.81754871353
295,11,401,11775,Finance,453157,466761.49233880645
295,12,311,4557,Finance,450289,472278.3662226913
296,1,369,4587,Healthcare,157966,160364.87420655927
296,2,247,17535,Manufacturing,218899,228933.32098096004
296,3,144,1954,Retail,227297,235854.64486920476
296,4,160,47562,Healthcare,218168,222609.8662127854
296,5,245,24544,Finance,231618,242287.89216692242
296,6,233,34455,Technology,378601,388888.26940788387
296,7,212,42269,Manufacturing,441401,460191.04027355125
296,8,265,16138,Retail,380453,390174.89077680936
296,9,95,43462,Technology,136496,142506.9061688531
296,10,159,4127,Manufacturing,211340,218835.20791568706
296,11,244,24147,Healthcare,266426,270593.3996159671
296,12,354,46528,Healthcare,286109,296405.0691214841
297,1,31,12559,Manufacturing,160078,162903.98347695163
297,2,357,48564,Retail,485294,498143.0831912508
297,3,294,4395,Manufacturing,314009,319288.0638446159
297,4,278,26389,Technology,146242,147833.20723149562
297,5,475,1845,Technology,341031,347331.70513740636
297,6,267,34932,Healthcare,493092,508602.150156887
297,7,38,46722,Manufacturing,408191,420135.6641199201
297,8,222,39672,Healthcare,214551,221000.37813377433
297,9,472,14731,Retail,178863,182423.71072558378
297,10,445,34122,Technology,90478,93862.46060436682
297,11,292,36585,Finance,469617,487542.5304786684
297,12,59,4832,Finance,209574,214670.56996295362
298,1,104,33332,Manufacturing,300840,314452.04837666283
298,2,472,13467,Manufacturing,423894,439052.8430957004
298,3,416,42025,Finance,325538,338078.23518356576
298,4,97,14107,Manufacturing,279766,285667.2711792842
298,5,53,13458,Technology,190334,192241.99659862812
298,6,470,29666,Retail,54487,56917.93883906431
298,7,287,44481,Retail,208413,217353.28733053725
298,8,180,3581,Healthcare,308432,313036.17281651305
298,9,430,10582,Technology,158924,162891.41137871184
298,10,198,9418,Manufacturing,311196,322540.2058965317
298,11,362,29091,Manufacturing,456786,473268.8644010206
298,12,193,30113,Healthcare,107268,112032.20238856977
299,1,12,19827,Healthcare,79605,80847.69188027953
299,2,200,15419,Manufacturing,121602,124909.28132840664
299,3,127,12814,Manufacturing,207795,210681.05991692084
299,4,28,34804,Technology,250180,256580.55757017506
299,5,32,11024,Healthcare,390350,394489.3876554064
299,6,422,44700,Technology,143375,149960.34602840658
299,7,39,8435,Manufacturing,491923,507212.8325620782
299,8,304,2548,Finance,230100,240222.58000842485
299,9,117,6065,Finance,406081,411114.85643552593
299,10,376,23880,Manufacturing,106921,108963.01194519502
299,11,290,4407,Healthcare,372904,380501.9935095184
299,12,137,34407,Finance,191321,196193.49813783148
300,1,238,33940,Healthcare,117847,122810.08573551735
300,2,120,6666,Finance,147547,151303.8881838184
300,3,145,38122,Healthcare,355983,362456.95709776354
300,4,371,26092,Finance,286149,289754.36592022714
300,5,195,11109,Healthcare,89673,90854.86054200123
300,6,153,36654,Technology,53642,55809.238088886355
300,7,81,35932,Healthcare,449554,462048.0585532992
300,8,138,27505,Technology,363905,378114.4876480566
300,9,373,37713,Technology,59622,61845.39291095181
300,10,270,44169,Manufacturing,98423,99940.1411829532
300,11,12,8746,Technology,92873,94332.54724448953
300,12,458,12975,Retail,285616,297101.67060320947
301,1,397,41522,Technology,97565,101355.47164215619
301,2,113,16596,Healthcare,188878,193622.84780742743
301,3,492,38953,Technology,312901,316999.03014476434
301,4,233,34861,Healthcare,464686,469557.7312524387
301,5,329,4880,Healthcare,56220,57430.20734794957
301,6,371,44454,Retail,420552,424912.65782406623
301,7,363,44539,Technology,141851,144574.95125504726
301,8,482,44448,Technology,235826,242141.42726244315
301,9,19,3785,Finance,405473,411496.9625843334
301,10,414,23449,Finance,177636,180153.29935160658
301,11,393,15799,Manufacturing,465721,487077.7995600147
301,12,311,40307,Healthcare,340432,351808.8293168128
302,1,240,49784,Retail,124492,130390.21029425888
302,2,228,48498,Finance,331253,339147.7681692999
302,3,420,44333,Technology,299128,310221.4004325359
302,4,75,41828,Manufacturing,446713,454837.66728181293
302,5,434,4990,Retail,107326,111053.81971569548
302,6,121,20073,Technology,59864,60772.94080565271
302,7,22,37863,Technology,274589,277357.74282523105
302,8,402,15549,Healthcare,399706,418596.6140085687
302,9,429,19259,Healthcare,124310,128312.2567960936
302,10,95,20790,Finance,431598,451916.6094470161
302,11,243,10979,Finance,293415,300267.19706108177
302,12,99,21316,Technology,333161,340860.83138352
303,1,323,27183,Technology,445037,456619.6220009626
303,2,63,29324,Finance,100337,104174.05136829642
303,3,21,25624,Finance,488701,504648.45981341676
303,4,218,39176,Technology,133557,139836.0750130975
303,5,471,21245,Retail,237460,240076.24785531635
303,6,23,47705,Technology,60372,62685.928206691126
303,7,130,24790,Retail,150050,153533.12679157808
303,8,427,27756,Retail,406082,413070.4056719098
303,9,446,3833,Technology,383477,395140.7692854856
303,10,386,6285,Manufacturing,328427,338346.3333378753
303,11,29,10589,Finance,90857,92263.50644134179
303,12,84,48476,Healthcare,363916,370494.08820654626
304,1,409,15116,Technology,240742,247079.91511030923
304,2,252,8645,Retail,254205,260903.92620348753
304,3,232,45786,Technology,145856,149167.27040049474
304,4,79,30150,Finance,474477,482041.0203141201
304,5,321,11889,Retail,238226,240649.9369631004
304,6,220,31286,Healthcare,318251,333784.6411541112
304,7,110,38545,Healthcare,272368,285370.83992783993
304,8,195,16994,Healthcare,347705,357908.75620365754
304,9,141,36503,Manufacturing,257746,270582.2843679848
304,10,120,47379,Retail,216340,224332.9351168572
304,11,390,25662,Retail,474824,480880.0484574785
304,12,141,40136,Manufacturing,63138,64066.67966614716
305,1,29,27639,Retail,480909,503340.72799258016
305,2,403,18205,Manufacturing,306697,317493.3748097074
305,3,33,33930,Technology,264072,275619.1674663464
305,4,236,8777,Finance,174143,182141.52486384744
305,5,163,29315,Healthcare,202320,207968.30510890612
305,6,302,48617,Manufacturing,283829,287218.2128924025
305,7,239,27973,Manufacturing,330776,336574.90482747444
305,8,478,19316,Manufacturing,97547,98782.22574974042
305,9,319,28304,Technology,324244,329934.35050114663
305,10,497,37303,Manufacturing,360074,369587.62931842695
305,11,368,31522,Finance,257977,261776.452343449
305,12,414,23340,Finance,365169,371256.1225347132
306,1,211,20830,Healthcare,128944,132532.88175469803
306,2,47,14403,Technology,494056,505719.09996260545
306,3,439,15516,Finance,462585,475864.115335101
306,4,269,20091,Retail,461676,474218.29700350773
306,5,197,8959,Retail,141641,146708.79048311268
306,6,66,32932,Retail,146920,153896.87554083363
306,7,438,31554,Manufacturing,444677,451042.3616170548
306,8,29,37701,Manufacturing,92362,93652.33463641984
306,9,282,4385,Retail,340754,355785.4237431468
306,10,128,34690,Healthcare,416478,429078.90347040986
306,11,80,11367,Healthcare,202067,210282.27655589615
306,12,13,47505,Manufacturing,319861,325815.81262038916
307,1,230,34332,Retail,259939,271156.53833626397
307,2,23,20642,Healthcare,260544,272777.5477941465
307,3,12,11789,Manufacturing,114022,118060.58177594567
307,4,225,36268,Retail,234740,238081.56166003042
307,5,238,21950,Technology,101645,106301.53965539685
307,6,345,26563,Retail,341694,355942.4720606396
307,7,195,40649,Retail,446792,464679.3673409785
307,8,64,37404,Finance,90868,91910.1766827801
307,9,397,33991,Finance,148039,154250.49453106066
307,10,385,40065,Technology,227452,230981.60932932195
307,11,263,48663,Technology,448944,457426.99757946143
307,12,33,1350,Retail,344944,356356.60793916567
308,1,171,19312,Healthcare,60886,62140.2047735927
308,2,167,25127,Technology,250981,260130.24336673485
308,3,91,29853,Retail,228308,236144.17391093128
308,4,412,38500,Manufacturing,95805,97177.50088950642
308,5,168,34785,Finance,344676,357167.2592494113
308,6,197,19610,Healthcare,162765,170408.15083590618
308,7,69,24590,Retail,78688,79981.97664877052
308,8,412,30443,Manufacturing,454279,469671.09951247653
308,9,314,48997,Finance,335233,343169.51216921816
308,10,328,8170,Manufacturing,499158,513326.3337143667
308,11,375,14303,Retail,495045,505678.570146086
308,12,220,7207,Technology,493769,505701.0392071506
309,1,415,13316,Finance,83585,84517.51378990941
309,2,161,36187,Manufacturing,240076,251902.6406012886
309,3,118,7240,Technology,300322,310830.8664878693
309,4,85,2893,Healthcare,300483,309505.97071793495
309,5,39,14753,Retail,52438,53767.23061988392
309,6,323,39090,Retail,405239,418034.41427373164
309,7,495,12232,Finance,466428,478183.96323076054
309,8,126,18509,Manufacturing,231434,237080.13725166285
309,9,424,4117,Healthcare,198055,203711.0272928301
309,10,365,37929,Finance,326170,333032.3954437013
309,11,201,49291,Finance,432312,439748.6292941776
309,12,28,5042,Manufacturing,363142,374858.49916307954
310,1,441,38201,Healthcare,498960,520769.84968086216
310,2,182,27746,Manufacturing,369157,375105.2736641903
310,3,237,15016,Retail,101039,102181.68780161238
310,4,359,26022,Technology,230903,235491.6128956521
310,5,192,36426,Retail,215675,226283.79999107606
310,6,122,28938,Retail,156446,163196.69542419404
310,7,192,44678,Finance,410596,424488.36872458516
